Subject	Experiment	Condition_1possible_2impossible	Coplayer_cost	Efficiency	Reciprocity	Whether_Reject	Pain_reduction	Second_order_belief	Perceived_care	Obligation	Guilt	Gratitude
1209	2	0	8	1	8.96	0	6.4	0	75.1	9.79	70.63	79.79
1209	2	0	8	1.5	11.04	0	9.6	0	70.42	5.1	51.56	65.21
1209	2	0	12	0.5	13.54	0	4.8	0	81.04	2.29	68.85	84.38
1209	2	0	12	1	15	0	9.6	0	82.19	4.58	62.92	76.25
1209	2	0	12	1.5	12.97	0	14.4	0	76.88	5.31	64.38	85.42
1209	2	0	16	0.5	20	1	6.4	0	81.67	1.98	70.1	86.46
1209	2	0	16	1	18.96	1	12.8	0	79.38	2.6	67.19	83.13
1209	2	0	16	1.5	20	0	16	0	83.65	6.04	70.42	88.75
1209	2	0	20	0.5	25	0	8	0	98.13	6.35	70.31	100
1209	2	0	20	1	25	0	16	0	92.19	8.33	71.04	91.88
1211	2	1	4	0.5	6.03	1	1.6	0	9.98	0	2.43	15.1
1211	2	1	4	1	5	0	3.2	3.01	25.11	5.23	7.66	19.99
1211	2	1	4	1.5	5.97	0	4.8	4.54	22.3	4.99	0	20.23
1211	2	1	8	0.5	8.96	1	3.2	3.99	37.31	29.87	29.99	30.23
1211	2	1	8	1	10	0	6.4	8.75	39.02	22.3	20.23	44.88
1211	2	1	8	1.5	10	0	9.6	8.5	48.05	30.23	17.68	39.51
1211	2	1	12	0.5	15	0	4.8	5.48	45	52.68	52.56	69.52
1211	2	1	12	1	14.51	0	9.6	14.24	39.63	34.87	17.3	50
1211	2	1	12	1.5	14.45	0	14.4	14.48	50	19.99	20.11	50
1211	2	1	16	0.5	16.95	0	6.4	16.5	55.25	60	62.93	49.76
1211	2	1	16	1	17.99	0	12.8	17.99	45.61	19.86	23.89	50
1211	2	1	16	1.5	17.99	0	16	21.01	52.56	14.86	14.86	50
1211	2	1	20	0.5	20	1	8	21.53	60.13	47.44	42.31	64.64
1211	2	1	20	1	21.04	1	16	21.99	44.88	15.85	22.91	63.18
1211	2	0	4	0.5	5	1	1.6	0	34.87	10.47	4.75	29.99
1211	2	0	4	1	5.97	0	3.2	0	42.44	5.11	10.11	50
1211	2	0	4	1.5	5.55	0	4.8	1.25	47.93	7.67	17.42	29.5
1211	2	0	8	0.5	9.51	0	3.2	4.6	54.88	40.12	51.71	49.76
1211	2	0	8	1	10.12	0	6.4	4.23	52.44	35.24	38.65	50
1211	2	0	8	1.5	9.94	0	9.6	5.51	51.95	17.55	22.18	49.76
1211	2	0	12	0.5	15	0	4.8	4.51	67.45	45	67.45	60
1211	2	0	12	1	13.48	0	9.6	5.97	59.39	29.75	39.87	54.88
1211	2	0	12	1.5	15	0	14.4	4.51	65.13	13.76	26.33	64.64
1211	2	0	16	0.5	17.99	0	6.4	11.01	72.33	35.24	65.74	65.13
1211	2	0	16	1	17.99	0	12.8	9.51	64.89	22.55	44.02	64.64
1211	2	0	16	1.5	17.99	0	16	10	67.33	15.23	34.87	64.89
1211	2	0	20	0.5	21.96	1	8	11.25	94.77	17.67	87.34	100
1211	2	0	20	1	25	0	16	12.5	100	40.24	71.47	100
1212	2	1	4	0.5	5	0	1.6	3.99	58.42	0	61.96	62.2
1212	2	1	4	1	5.12	0	3.2	4.51	49.88	0	74.4	72.94
1212	2	1	4	1.5	5.06	0	4.8	3.96	54.76	0	72.21	70.01
1212	2	1	8	0.5	8.05	0	3.2	8.02	63.54	0	78.18	84.9
1212	2	1	8	1	9.02	0	6.4	9.05	65.01	0	75.74	76.84
1212	2	1	8	1.5	8.96	0	9.6	8.05	64.76	4.38	77.94	74.4
1212	2	1	12	0.5	13.05	0	4.8	13.02	70.86	5.6	78.55	78.55
1212	2	1	12	1	13.05	0	9.6	11.98	69.77	0	87.21	81.48
1212	2	1	12	1.5	12.99	0	14.4	11.98	70.01	0	77.82	90.26
1212	2	1	16	0.5	17.01	0	6.4	17.01	67.57	7.31	81.48	89.78
1212	2	1	16	1	18.05	0	12.8	15.98	75.74	8.65	80.62	90.26
1212	2	1	16	1.5	20.92	0	16	16.13	72.21	0	85.02	85.63
1212	2	1	20	0.5	22.02	0	8	13.99	75.26	6.82	85.14	100
1212	2	1	20	1	25	0	16	20	79.89	5.6	84.65	100
1212	2	0	4	0.5	5	0	1.6	4.02	60.37	0	59.76	70.5
1212	2	0	4	1	5	0	3.2	2.01	60.86	0	77.09	70.01
1212	2	0	4	1.5	5	0	4.8	4.57	68.3	0	74.77	70.5
1212	2	0	8	0.5	9.08	0	3.2	8.05	62.57	0	73.79	79.77
1212	2	0	8	1	9.02	0	6.4	7.99	69.89	0	77.21	79.77
1212	2	0	8	1.5	9.02	0	9.6	8.05	68.18	0	83.43	83.43
1212	2	0	12	0.5	12.99	0	4.8	5.98	71.96	0	77.94	88.07
1212	2	0	12	1	13.05	0	9.6	0	64.89	0	80.75	80.26
1212	2	0	12	1.5	14.03	0	14.4	13.08	66.72	9.5	80.87	81.97
1212	2	0	16	0.5	17.01	0	6.4	15.98	85.02	5.6	83.19	91
1212	2	0	16	1	16.95	0	12.8	0	84.41	0	81.6	91.48
1212	2	0	16	1.5	20	0	16	8.02	75.01	0	85.38	100
1212	2	0	20	0.5	20.98	0	8	10	78.06	4.87	90.26	100
1212	2	0	20	1	24.64	0	16	0	80.14	0	89.78	100
1213	2	1	4	0.5	3.97	0	1.6	4	7.29	9.38	8.2	5.47
1213	2	1	4	1	0	1	3.2	4.04	9.51	8.2	7.42	5.73
1213	2	1	4	1.5	0	0	4.8	4	8.07	7.42	10.55	11.72
1213	2	1	8	0.5	0	0	3.2	8.01	36.2	30.6	25.65	19.27
1213	2	1	8	1	0	0	6.4	8.01	38.28	45.83	28.78	30.21
1213	2	1	8	1.5	0	0	9.6	8.04	35.55	29.82	31.38	41.67
1213	2	1	12	0.5	0	0	4.8	12.01	38.54	65.1	50	20.31
1213	2	1	12	1	0	0	9.6	12.04	50	50.52	45.31	42.97
1213	2	1	12	1.5	0	0	14.4	12.01	51.56	50.26	47.27	55.21
1213	2	1	16	0.5	0	0	6.4	16.02	55.73	54.95	55.34	60.68
1213	2	1	16	1	0	1	12.8	0	63.41	63.54	58.72	57.29
1213	2	1	16	1.5	0	0	16	15.95	54.04	48.96	51.82	44.01
1213	2	1	20	0.5	0	0	8	19.99	84.11	88.02	87.37	86.72
1213	2	1	20	1	0	0	16	25	76.17	84.24	70.44	59.9
1213	2	0	4	0.5	0	0	1.6	0	55.73	53.13	16.02	14.06
1213	2	0	4	1	0	0	3.2	0	19.27	20.05	17.06	22.92
1213	2	0	4	1.5	0	0	4.8	0	21.48	20.7	17.32	20.31
1213	2	0	8	0.5	0	0	3.2	0	41.54	41.15	40.76	38.02
1213	2	0	8	1	0	0	6.4	0	50	50	47.27	49.74
1213	2	0	8	1.5	0	0	9.6	0	36.07	35.81	30.73	36.2
1213	2	0	12	0.5	0	0	4.8	0	58.72	59.38	60.94	80.21
1213	2	0	12	1	0	0	9.6	0	50.65	54.82	55.99	40.36
1213	2	0	12	1.5	0	0	14.4	0	59.77	66.67	67.71	67.19
1213	2	0	16	0.5	0	1	6.4	0	72.14	72.53	70.05	68.23
1213	2	0	16	1	0	0	12.8	0	70.7	72.79	77.99	78.65
1213	2	0	16	1.5	0	0	16	0	80.08	77.47	75.39	80.47
1213	2	0	20	0.5	0	0	8	0	94.79	90.49	90.63	90.1
1213	2	0	20	1	0	0	16	0	100	92.45	92.71	100
1214	2	1	4	0.5	4.02	0	1.6	3.96	34.87	27.06	32.8	50
1214	2	1	4	1	3.96	0	3.2	3.99	29.99	56.71	33.16	20.23
1214	2	1	4	1.5	3.96	0	4.8	3.99	50	32.06	30.11	50.24
1214	2	1	8	0.5	7.99	0	3.2	8.05	48.05	61.84	50.12	29.99
1214	2	1	8	1	7.99	0	6.4	7.99	61.1	54.64	29.38	59.52
1214	2	1	8	1.5	7.99	0	9.6	7.99	40.12	40.12	20.11	50
1214	2	1	12	0.5	11.95	0	4.8	11.98	63.91	70.25	46.34	62.93
1214	2	1	12	1	11.95	0	9.6	11.98	60.98	70.38	48.29	55.61
1214	2	1	12	1.5	12.01	0	14.4	12.01	65.25	60.86	49.51	55.37
1214	2	1	16	0.5	16.04	0	6.4	16.01	66.23	62.45	58.78	62.93
1214	2	1	16	1	15.98	0	12.8	16.04	67.08	62.93	63.18	66.11
1214	2	1	16	1.5	15.98	0	16	16.01	71.84	63.54	51.22	64.64
1214	2	1	20	0.5	20	0	8	20	71.6	64.52	36.21	66.59
1214	2	1	20	1	20	0	16	20.03	84.41	48.78	78.67	93.19
1214	2	0	4	0.5	3.96	0	1.6	4.02	41.22	7.3	34.14	56.1
1214	2	0	4	1	3.96	0	3.2	3.96	59.64	6.93	58.78	63.18
1214	2	0	4	1.5	4.02	0	4.8	4.02	62.57	2.29	63.54	64.15
1214	2	0	8	0.5	4.02	0	3.2	5.97	67.81	7.42	72.57	69.77
1214	2	0	8	1	8.05	0	6.4	8.05	67.08	23.04	65.62	60.25
1214	2	0	8	1.5	7.99	0	9.6	7.99	62.32	14.62	68.55	62.69
1214	2	0	12	0.5	12.01	0	4.8	11.98	76.23	28.04	75.74	71.47
1214	2	0	12	1	11.95	0	9.6	9.02	73.79	16.08	80.99	67.57
1214	2	0	12	1.5	11.95	0	14.4	12.01	81.97	10.71	74.89	68.3
1214	2	0	16	0.5	15.98	0	6.4	15.98	81.36	17.42	86.6	74.16
1214	2	0	16	1	16.04	0	12.8	16.01	78.06	18.4	87.46	77.33
1214	2	0	16	1.5	15.98	0	16	16.01	81.72	11.2	90.87	88.07
1214	2	0	20	0.5	20	0	8	16.01	95.14	4.12	91	97.1
1214	2	0	20	1	20	0	16	15	91.85	20.72	79.77	94.9
1215	2	1	4	0.5	4.17	0	1.6	4.58	19.27	20.83	21.67	16.25
1215	2	1	4	1	4.84	0	3.2	5	18.23	20.94	25.52	23.13
1215	2	1	4	1.5	5.47	0	4.8	5.52	25.63	29.9	33.54	31.04
1215	2	1	8	0.5	8.44	0	3.2	8.91	37.92	39.17	41.04	42.08
1215	2	1	8	1	8.02	0	6.4	8.41	43.02	44.48	46.25	36.46
1215	2	1	8	1.5	10	0	9.6	12.03	43.85	42.4	46.56	48.33
1215	2	1	12	0.5	6.56	0	4.8	13.02	71.25	67.6	59.58	61.67
1215	2	1	12	1	12.55	0	9.6	12.5	65.21	64.69	64.27	64.79
1215	2	1	12	1.5	12.81	0	14.4	12.63	71.35	71.98	62.71	68.13
1215	2	1	16	0.5	16.04	0	6.4	15	73.02	70.63	72.08	75.42
1215	2	1	16	1	15.99	0	12.8	16.48	81.67	75.83	80.1	82.71
1215	2	1	16	1.5	18.02	0	16	19.97	86.15	80.63	81.15	90.21
1215	2	1	20	0.5	10	1	8	21.02	92.19	80.52	85.73	98.33
1215	2	1	20	1	20.99	0	16	23.98	93.13	77.71	84.06	99.17
1215	2	0	4	0.5	2.81	1	1.6	0	25.73	19.48	25.94	15.63
1215	2	0	4	1	4.84	0	3.2	0	27.4	27.19	28.75	22.92
1215	2	0	4	1.5	4.38	0	4.8	0	26.04	23.23	24.9	22.92
1215	2	0	8	0.5	8.39	1	3.2	1.82	40	38.23	39.79	31.46
1215	2	0	8	1	8.8	0	6.4	6.25	41.77	38.54	40.42	39.79
1215	2	0	8	1.5	9.53	0	9.6	3.98	41.15	42.71	45.73	49.17
1215	2	0	12	0.5	8.8	1	4.8	5.99	62.6	60.83	63.44	66.04
1215	2	0	12	1	11.98	1	9.6	10.99	64.69	65.52	66.56	65.83
1215	2	0	12	1.5	12.5	0	14.4	6.22	55.83	65.42	65.73	70.63
1215	2	0	16	0.5	10.52	0	6.4	8.91	80.1	76.98	80.63	79.38
1215	2	0	16	1	16.35	0	12.8	6.22	82.81	70.42	82.08	82.08
1215	2	0	16	1.5	18.02	0	16	17.01	86.15	78.23	85.1	85.63
1215	2	0	20	0.5	21.98	0	8	5.99	91.98	80.42	94.27	91.88
1215	2	0	20	1	23.02	0	16	0	94.17	85.42	92.5	91.88
1216	2	1	4	0.5	0	1	1.6	11.74	11.69	16.45	10.22	6.32
1216	2	1	4	1	2.31	1	3.2	20.61	10.22	16.69	12.54	11.93
1216	2	1	4	1.5	0.97	1	4.8	15.61	7.17	64.89	10.22	6.56
1216	2	1	8	0.5	2.92	0	3.2	9.27	15.96	82.58	43.53	6.56
1216	2	1	8	1	3.04	0	6.4	16.31	34.26	45.24	48.54	55.37
1216	2	1	8	1.5	1.21	1	9.6	4.9	28.4	47.93	18.77	11.93
1216	2	1	12	0.5	6.28	1	4.8	14.64	49.76	41.34	39.39	40.48
1216	2	1	12	1	2.8	0	9.6	9.66	53.78	60.25	50.12	37.31
1216	2	1	12	1.5	4.51	1	14.4	15.06	24.13	76.11	77.09	25.11
1216	2	1	16	0.5	4.39	0	6.4	14.73	70.01	82.94	63.42	48.54
1216	2	1	16	1	5.79	0	12.8	13.42	42.56	79.4	28.53	35.36
1216	2	1	16	1.5	5.91	0	16	11.01	62.81	66.11	37.68	50
1216	2	1	20	0.5	19.88	0	8	8.53	29.01	95.75	93.56	68.3
1216	2	1	20	1	3.78	0	16	2.77	34.38	94.53	96	44.88
1216	2	0	4	0.5	6.7	0	1.6	7.71	75.13	4	11.93	56.59
1216	2	0	4	1	3.96	0	3.2	0.33	37.92	22.06	7.42	62.93
1216	2	0	4	1.5	5.42	0	4.8	1.98	74.52	4.37	7.17	56.59
1216	2	0	8	0.5	7.8	0	3.2	7.25	61.71	19.86	15.96	50
1216	2	0	8	1	1.4	0	6.4	2.74	42.8	40	36.21	33.41
1216	2	0	8	1.5	8.05	0	9.6	11.58	76.35	18.03	16.94	69.28
1216	2	0	12	0.5	2.62	1	4.8	4.57	68.42	40.12	45.24	48.54
1216	2	0	12	1	4.39	0	9.6	4.94	51.83	49.39	47.8	64.15
1216	2	0	12	1.5	7.92	0	14.4	7.8	79.77	40.12	46.34	77.82
1216	2	0	16	0.5	10.85	0	6.4	2.92	59.64	25.96	59.03	63.91
1216	2	0	16	1	12.5	0	12.8	5.67	66.84	13.03	50.73	89.53
1216	2	0	16	1.5	16.28	0	16	1.76	85.74	28.04	39.87	75.62
1216	2	0	20	0.5	14.21	0	8	7.04	87.46	13.52	5.22	83.92
1216	2	0	20	1	14.94	1	16	1.58	61.1	44.27	72.69	12.91
1217	2	1	4	0.5	3.97	1	1.6	6.97	10.03	50	9.9	0
1217	2	1	4	1	3.97	1	3.2	4	15.1	0	0	20.31
1217	2	1	4	1.5	4.04	1	4.8	7	10.16	0	0	10.16
1217	2	1	8	0.5	8.01	1	3.2	8.98	21.74	15.1	8.72	0
1217	2	1	8	1	8.01	0	6.4	9.02	39.71	0	0	39.58
1217	2	1	8	1.5	8.01	0	9.6	8.01	39.84	0	19.79	50.26
1217	2	1	12	0.5	15.04	0	4.8	12.01	60.16	29.82	49.87	39.84
1217	2	1	12	1	12.04	0	9.6	11.98	54.82	0	20.05	59.9
1217	2	1	12	1.5	12.04	0	14.4	13.48	64.84	8.46	10.03	70.05
1217	2	1	16	0.5	19.99	0	6.4	15.95	75.39	25.39	75.26	69.79
1217	2	1	16	1	16.02	0	12.8	17.97	79.69	0	14.84	79.95
1217	2	1	16	1.5	19.99	0	16	15.95	100	0	0	100
1217	2	1	20	0.5	19.99	0	8	19.99	100	0	60.03	100
1217	2	1	20	1	19.99	0	16	19.99	94.92	0	50	100
1217	2	0	4	0.5	0	1	1.6	0	15.23	0	2.47	19.79
1217	2	0	4	1	5.01	1	3.2	0.65	10.16	0	6.9	19.53
1217	2	0	4	1.5	4.04	1	4.8	0	19.92	0	5.21	20.05
1217	2	0	8	0.5	9.96	1	3.2	0	37.24	0	24.74	29.69
1217	2	0	8	1	15.04	0	6.4	0	50.39	0	50	59.64
1217	2	0	8	1.5	10.03	0	9.6	0	39.97	0	19.92	50.26
1217	2	0	12	0.5	12.04	0	4.8	0	65.23	9.51	59.77	50
1217	2	0	12	1	14.97	0	9.6	0	59.77	0	24.87	69.79
1217	2	0	12	1.5	15.95	0	14.4	6.02	69.66	0	0	90.1
1217	2	0	16	0.5	19.99	0	6.4	0	80.21	5.08	34.9	90.1
1217	2	0	16	1	19.99	0	12.8	0	79.82	0	0	90.1
1217	2	0	16	1.5	19.99	0	16	0	100	0	50	100
1217	2	0	20	0.5	25	0	8	0	100	0	99.61	100
1217	2	0	20	1	25	0	16	0	100	0	50	100
1218	2	1	4	0.5	7.07	1	1.6	6.03	30.11	60	39.75	60.49
1218	2	1	4	1	6.09	1	3.2	5.48	35.36	45.49	39.75	50
1218	2	1	4	1.5	5.06	1	4.8	5.97	25.23	39.63	34.99	30.48
1218	2	1	8	0.5	8.96	1	3.2	9.51	49.76	65.01	50	69.77
1218	2	1	8	1	10.79	1	6.4	10	39.75	60.37	40.48	50.24
1218	2	1	8	1.5	10	1	9.6	9.02	40.24	64.89	40.36	59.52
1218	2	1	12	0.5	14.03	0	4.8	10.43	54.88	60.37	44.88	60.49
1218	2	1	12	1	14.03	0	9.6	14.03	50	74.65	50	69.77
1218	2	1	12	1.5	15	0	14.4	14.48	60.25	62.45	54.88	59.76
1218	2	1	16	0.5	16.04	0	6.4	16.98	64.89	84.9	75.13	79.53
1218	2	1	16	1	16.1	1	12.8	17.01	50.24	75.26	50	80.01
1218	2	1	16	1.5	15.98	0	16	17.08	74.77	92.83	74.65	80.26
1218	2	1	20	0.5	22.99	0	8	21.99	84.77	92.58	84.53	94.66
1218	2	1	20	1	23.54	0	16	22.5	79.77	95.13	70.01	89.53
1218	2	0	4	0.5	6.03	0	1.6	5.42	50	39.87	55.12	50
1218	2	0	4	1	5.97	1	3.2	5.48	35.48	50	44.88	50
1218	2	0	4	1.5	5.97	0	4.8	5.97	40.36	40.12	54.88	50.49
1218	2	0	8	0.5	11.04	0	3.2	10	40.12	40.12	50	69.77
1218	2	0	8	1	10.97	0	6.4	10.03	54.88	45.24	65.13	60.49
1218	2	0	8	1.5	9.14	0	9.6	8.6	49.88	35.24	54.88	50.49
1218	2	0	12	0.5	14.03	0	4.8	13.96	82.7	45.24	84.77	80.01
1218	2	0	12	1	13.84	0	9.6	15.12	80.26	50	82.33	85.38
1218	2	0	12	1.5	15.12	0	14.4	13.93	87.34	60.25	89.9	89.53
1218	2	0	16	0.5	19.03	0	6.4	17.47	85.02	60	87.21	90.02
1218	2	0	16	1	18.48	0	12.8	17.99	92.22	50.24	89.78	100
1218	2	0	16	1.5	18.97	0	16	18.08	87.34	54.88	89.78	90.02
1218	2	0	20	0.5	22.75	0	8	21.74	100	50	100	100
1218	2	0	20	1	21.1	0	16	21.13	100	50.12	100	100
1219	2	1	4	0.5	0.48	1	1.6	6.46	24.74	73.55	34.02	20.23
1219	2	1	4	1	3.96	1	3.2	9.11	25.72	66.23	26.09	24.87
1219	2	1	4	1.5	2.74	1	4.8	9.66	30.84	64.64	29.01	36.58
1219	2	1	8	0.5	0.91	1	3.2	12.32	41.22	51.83	28.77	41.22
1219	2	1	8	1	0.66	1	6.4	12.47	48.66	77.82	33.89	57.81
1219	2	1	8	1.5	8.05	1	9.6	13.9	52.56	83.43	54.64	64.64
1219	2	1	12	0.5	0.18	1	4.8	16.4	59.76	88.8	62.81	63.91
1219	2	1	12	1	12.01	1	9.6	14.51	42.92	71.47	49.02	41.22
1219	2	1	12	1.5	5	1	14.4	18.27	64.4	90.37	63.42	75.13
1219	2	1	16	0.5	3.29	1	6.4	9.67	71.96	97.34	77.94	80.5
1219	2	1	16	1	0	1	12.8	23.21	68.18	85.87	76.6	71.96
1219	2	1	16	1.5	0.48	1	16	8.45	48.54	93.55	58.78	64.4
1219	2	1	20	0.5	1.82	1	8	0	47.44	98.67	50.73	8.03
1219	2	1	20	1	0.18	1	16	25	69.52	93.31	67.33	69.77
1219	2	0	4	0.5	0	1	1.6	0.27	23.89	56.22	57.44	28.04
1219	2	0	4	1	4.2	1	3.2	7.22	27.55	34.38	31.09	34.87
1219	2	0	4	1.5	0	1	4.8	1.61	29.26	18.52	44.75	11.93
1219	2	0	8	0.5	0	1	3.2	7.89	50.49	24.5	71.35	59.76
1219	2	0	8	1	8.11	0	6.4	2.65	63.54	48.29	67.33	65.62
1219	2	0	8	1.5	1.4	1	9.6	11.46	67.33	27.43	70.13	85.38
1219	2	0	12	0.5	3.23	1	4.8	1.28	68.79	47.19	73.18	60.98
1219	2	0	12	1	4.75	1	9.6	8.53	69.28	37.68	71.6	65.62
1219	2	0	12	1.5	10.06	1	14.4	0.39	76.35	33.28	72.69	65.13
1219	2	0	16	0.5	3.72	1	6.4	0.21	78.55	36.21	82.7	86.36
1219	2	0	16	1	3.11	1	12.8	0.12	73.67	26.82	81.97	69.03
1219	2	0	16	1.5	5.42	1	16	1.37	75.87	39.51	73.06	78.55
1219	2	0	20	0.5	4.08	1	8	0	92.58	23.4	90.14	85.87
1219	2	0	20	1	7.13	1	16	0	93.92	22.3	82.21	93.92
1220	2	1	4	0.5	0	1	1.6	0	0.96	0.48	0.35	0
1220	2	1	4	1	0	0	3.2	0	0.48	1.68	0.96	0
1220	2	1	4	1.5	3.84	0	4.8	0	5.11	5.23	3.77	5.1
1220	2	1	8	0.5	3.23	0	3.2	6.49	13.27	20.23	16.69	29.5
1220	2	1	8	1	6.4	0	6.4	8.99	11.32	19.74	19.38	29.5
1220	2	1	8	1.5	7.99	0	9.6	7.99	16.57	25.23	25.11	41.7
1220	2	1	12	0.5	4.81	0	4.8	12.38	48.66	44.27	42.07	54.15
1220	2	1	12	1	7.99	0	9.6	12.53	30.48	39.14	30.97	45.85
1220	2	1	12	1.5	8.96	0	14.4	12.5	58.54	51.95	48.78	59.76
1220	2	1	16	0.5	12.5	0	6.4	12.5	52.44	66.47	32.67	57.81
1220	2	1	16	1	12.5	0	12.8	14.76	54.88	57.56	49.63	74.16
1220	2	1	16	1.5	18.11	0	16	19.03	69.77	68.91	62.32	79.04
1220	2	1	20	0.5	12.5	0	8	25	82.21	76.11	61.96	89.04
1220	2	1	20	1	20.55	0	16	25	82.45	81.6	73.79	96.85
1220	2	0	4	0.5	0	0	1.6	0	5.71	5.71	2.31	4.37
1220	2	0	4	1	0	0	3.2	0	3.04	3.4	4.01	0
1220	2	0	4	1.5	0	0	4.8	0	7.66	11.44	1.94	30.23
1220	2	0	8	0.5	3.17	0	3.2	0	17.79	26.09	26.7	29.5
1220	2	0	8	1	6.4	0	6.4	0	29.99	35.85	34.02	35.85
1220	2	0	8	1.5	12.5	0	9.6	5	13.52	24.26	25.23	29.75
1220	2	0	12	0.5	9.57	0	4.8	0	64.76	64.28	59.52	62.45
1220	2	0	12	1	12.01	0	9.6	6.25	63.91	52.56	45.24	39.51
1220	2	0	12	1.5	9.02	0	14.4	0	60.37	61.59	60.61	69.52
1220	2	0	16	0.5	6.52	0	6.4	8.08	84.04	80.14	68.06	82.45
1220	2	0	16	1	17.01	0	12.8	0	82.09	56.83	59.03	75.38
1220	2	0	16	1.5	16.04	0	16	0	79.16	77.82	81.36	50
1220	2	0	20	0.5	25	0	8	0	99.4	94.05	92.09	100
1220	2	0	20	1	20.13	0	16	17.53	100	99.52	100	100
1221	2	1	4	0.5	2.19	1	1.6	4.29	35.6	40.24	34.75	46.58
1221	2	1	4	1	3.04	0	3.2	6.31	22.3	44.39	19.86	39.51
1221	2	1	4	1.5	4.08	1	4.8	5.58	21.33	30.36	25.6	50
1221	2	1	8	0.5	8.41	1	3.2	7.74	45.12	48.9	47.19	43.17
1221	2	1	8	1	5.48	1	6.4	9.63	31.33	28.28	37.19	49.02
1221	2	1	8	1.5	8.78	0	9.6	9.08	54.15	56.59	47.32	52.2
1221	2	1	12	0.5	6.58	0	4.8	12.68	61.47	50.37	50.24	52.44
1221	2	1	12	1	10	1	9.6	12.74	59.64	62.81	49.27	49.51
1221	2	1	12	1.5	12.81	0	14.4	13.02	50.24	71.84	55.12	50
1221	2	1	16	0.5	5.97	1	6.4	12.1	66.96	62.69	53.9	55.37
1221	2	1	16	1	12.07	1	12.8	18.48	67.57	74.16	60.49	57.32
1221	2	1	16	1.5	15.55	0	16	17.11	62.08	72.82	60.49	65.37
1221	2	1	20	0.5	8.78	0	8	18.51	80.62	61.1	63.54	68.06
1221	2	1	20	1	20.19	0	16	22.02	73.3	71.6	70.01	74.4
1221	2	0	4	0.5	4.14	1	1.6	4.45	52.56	31.7	52.07	51.22
1221	2	0	4	1	4.02	1	3.2	3.38	51.95	33.77	55.61	60
1221	2	0	4	1.5	3.96	1	4.8	7.96	51.1	41.7	44.27	53.66
1221	2	0	8	0.5	5	1	3.2	8.05	39.63	35.24	59.64	56.59
1221	2	0	8	1	8.05	0	6.4	6.89	70.25	41.09	68.55	59.52
1221	2	0	8	1.5	8.84	1	9.6	3.26	45.73	40	58.42	36.82
1221	2	0	12	0.5	8.84	1	4.8	4.51	69.4	58.54	51.34	57.32
1221	2	0	12	1	9.88	1	9.6	12.68	69.64	47.56	65.37	72.21
1221	2	0	12	1.5	14.45	0	14.4	6.28	76.23	58.54	73.06	68.3
1221	2	0	16	0.5	7.44	0	6.4	13.54	75.01	52.44	61.71	72.94
1221	2	0	16	1	12.5	1	12.8	13.23	81.72	57.93	73.3	75.38
1221	2	0	16	1.5	11.46	0	16	11.58	78.18	46.1	78.18	82.94
1221	2	0	20	0.5	10	1	8	17.35	89.9	55.25	80.26	88.31
1221	2	0	20	1	12.5	0	16	10.03	89.9	35.97	84.53	90.51
1222	2	1	4	0.5	0	0	1.6	0	33.72	64.71	40.1	59.9
1222	2	1	4	1	1.95	0	3.2	0	47.92	54.82	39.19	51.3
1222	2	1	4	1.5	1.95	1	4.8	0	44.66	67.58	43.1	39.58
1222	2	1	8	0.5	2.02	0	3.2	9.99	60.03	39.45	59.64	76.3
1222	2	1	8	1	2.02	0	6.4	10.03	58.2	60.29	50.65	72.14
1222	2	1	8	1.5	1.95	0	9.6	7.98	55.86	69.79	45.44	78.13
1222	2	1	12	0.5	2.02	0	4.8	12.5	62.24	59.9	56.9	85.94
1222	2	1	12	1	1.95	0	9.6	15.01	69.79	33.98	69.01	87.5
1222	2	1	12	1.5	2.02	0	14.4	15.46	66.54	65.89	60.42	79.95
1222	2	1	16	0.5	2.02	0	6.4	13.54	67.97	69.14	63.28	89.84
1222	2	1	16	1	1.04	0	12.8	13.9	55.47	70.31	57.68	83.85
1222	2	1	16	1.5	4.04	0	16	12.01	68.88	85.29	64.71	86.98
1222	2	1	20	0.5	1.95	0	8	19.99	72.53	81.77	71.74	96.09
1222	2	1	20	1	2.02	0	16	17.48	72.53	75.91	78.65	100
1222	2	0	4	0.5	0	1	1.6	0	44.79	24.09	44.66	69.79
1222	2	0	4	1	2.02	1	3.2	0	45.31	40.36	47.53	65.36
1222	2	0	4	1.5	0	1	4.8	0	49.09	42.71	56.64	70.57
1222	2	0	8	0.5	1.95	0	3.2	4.07	76.43	27.08	66.02	88.54
1222	2	0	8	1	1.95	0	6.4	8.53	74.48	34.77	62.11	80.47
1222	2	0	8	1.5	3.97	0	9.6	7.88	70.44	49.35	41.8	82.55
1222	2	0	12	0.5	2.02	0	4.8	12.01	77.08	31.38	76.56	96.61
1222	2	0	12	1	3.71	0	9.6	4.98	73.44	48.57	61.85	76.04
1222	2	0	12	1.5	3.97	0	14.4	9.99	74.48	51.56	73.44	89.06
1222	2	0	16	0.5	2.08	0	6.4	10.97	87.37	25.52	85.81	100
1222	2	0	16	1	2.02	0	12.8	9.02	73.18	27.6	61.46	92.45
1222	2	0	16	1.5	1.95	0	16	7.49	85.03	28.13	81.25	91.67
1222	2	0	20	0.5	2.99	0	8	4.98	96.88	13.54	83.59	96.09
1222	2	0	20	1	4.04	1	16	0	90.76	15.1	86.98	100
